-46.305197,-23.527873,3,0,1,16
-46.305296,-23.527818,3,0,1,199
-47.044164,-22.854732,3,0,1,200
-46.524801,-23.648974,3,0,1,305
-47.044245,-22.877136,3,0,1,124
-47.043596,-22.877628,3,0,1,315
-47.047751,-22.902854,3,0,1,247
-49.377966,-20.821827,3,0,1,132
-46.535168,-23.638347,3,0,1,71
-46.551668,-23.701625,3,0,1,354
-46.629216,-23.677645,3,0,1,45
-46.543030,-22.966898,3,0,1,318
-49.402428,-20.806258,3,0,1,315
-50.437368,-21.227411,3,0,1,190
-46.616821,-23.685127,3,0,1,257
-46.607620,-23.612544,3,0,1,19
-46.311767,-23.981186,3,0,1,318
-47.649732,-22.734628,3,0,1,294
-49.378690,-20.814497,3,0,1,235
-49.366441,-20.816489,3,0,1,163
-46.658488,-23.660609,3,0,1,62
-46.665894,-23.652599,3,0,1,216
-46.752279,-23.609558,3,0,1,211
-46.783294,-23.561909,3,0,1,191
-46.367209,-23.969966,3,0,1,249
-49.376374,-20.796666,3,0,1,13
-46.377471,-23.967560,3,0,1,300
-46.369355,-23.971732,3,0,1,208
-46.710290,-23.548645,3,0,1,128
-47.158703,-22.937536,3,0,1,110
-47.158115,-22.937665,3,0,1,292
-49.384953,-20.810051,3,0,1,135
-46.536951,-23.676744,3,0,1,197
-46.550134,-23.713175,3,0,1,326
-46.551754,-23.717129,3,0,1,90
-46.550329,-23.723136,3,0,1,227
-46.618851,-23.685350,3,0,1,270
-46.654359,-23.537079,3,0,1,15
-46.658867,-23.634922,3,0,1,277
-46.340729,-23.929941,3,0,1,298
-46.783379,-23.205553,3,0,1,277
-46.189720,-23.523879,3,0,1,3
-46.633602,-23.539373,3,0,1,275
-45.893223,-23.192509,3,0,1,232
-46.663680,-23.577127,3,0,1,316
-46.471367,-23.606215,3,0,1,37
-46.640106,-23.542450,3,0,1,302
-49.397772,-20.819622,3,0,1,225
-46.682842,-23.752660,3,0,1,286
-46.643276,-23.540634,3,0,1,302
-46.637944,-23.552560,3,0,1,119
-46.999857,-22.968983,3,0,1,113
-46.628838,-23.625485,3,0,1,14
-45.905578,-23.205662,3,0,1,326
-45.910773,-23.257734,3,0,1,145
-49.394611,-20.817302,3,0,1,56
-46.287012,-23.541808,3,0,1,87
-49.384995,-20.822920,3,0,1,208
-46.785411,-23.551159,3,0,1,24
-46.196764,-23.523050,3,0,1,86
-45.900390,-23.152070,3,0,1,214
-46.553181,-23.705299,3,0,1,172
-46.467834,-23.536124,3,0,1,90
-46.544898,-22.955607,3,0,1,352
-47.067274,-22.907792,3,0,1,334
-46.749267,-23.604567,3,0,1,51
-46.538739,-22.959278,3,0,1,347
-46.788267,-23.556748,3,0,1,25
-46.788756,-23.506335,3,0,1,198
-46.788644,-23.506416,3,0,1,10
-46.790577,-23.497287,3,0,1,305
-46.698327,-23.658450,3,0,1,241
-46.404109,-23.708528,3,0,1,48
-46.408854,-23.708455,3,0,1,63
-46.408583,-23.708072,3,0,1,269
-46.785351,-23.551053,3,0,1,204
-47.848343,-23.345904,3,0,1,151
-46.627230,-23.685103,3,0,1,95
-46.623897,-23.685363,3,0,1,273
-46.620432,-23.685341,3,0,1,270
-46.769803,-23.579571,3,0,1,231
-46.697043,-23.638154,3,0,1,210
-46.999530,-22.969025,3,0,1,287
-46.996690,-22.972786,3,0,1,270
-46.994442,-22.968252,3,0,1,328
-47.113534,-22.952755,3,0,1,49
-46.627089,-23.616186,3,0,1,12
-46.361379,-23.969031,3,0,1,76
-46.539885,-22.945327,3,0,1,45
-46.529129,-22.950014,3,0,1,76
-46.602596,-23.683307,3,0,1,226
-46.676458,-23.588891,3,0,1,162
-45.971587,-23.305709,3,0,1,70
-46.607135,-23.550473,3,0,1,240
-46.600258,-23.685779,3,0,1,24
-46.661134,-23.529041,3,0,1,148
-46.637568,-23.540420,3,0,1,235
-46.851293,-23.718637,3,0,1,90
-49.382000,-20.818184,3,0,1,32
-46.187363,-23.522608,3,0,1,173
-47.264932,-22.820986,3,0,1,45
-49.387272,-20.811979,3,0,1,53
-47.652191,-22.736525,3,0,1,206
-46.687841,-23.680780,3,0,1,50
-46.761726,-23.570192,3,0,1,68
-46.626505,-23.504174,3,0,1,87
-46.535888,-22.941606,3,0,1,127
-46.600084,-23.546575,3,0,1,239
-46.674190,-23.582691,3,0,1,73
-46.673257,-23.526734,3,0,1,120
-46.608504,-23.516159,3,0,1,231
-46.604309,-23.505683,3,0,1,295
-45.906560,-23.205129,3,0,1,228
-50.074537,-21.419718,3,0,1,136
-47.656309,-22.712223,3,0,1,204
-46.701794,-23.520445,3,0,1,226
