-46.179310,-23.580544,7,50,1,343
-44.980071,-23.387438,7,40,1,229
-47.599902,-22.722419,7,110,1,96
-49.615757,-22.238893,7,40,1,257
-46.561555,-23.714061,7,90,1,179
-46.597878,-23.627427,7,90,1,151
-49.353912,-20.785476,7,60,1,185
-46.945548,-23.605050,7,80,1,240
-46.981986,-22.462843,7,110,1,357
-47.896136,-22.577784,7,70,1,151
-47.873737,-21.998541,7,90,1,131
-48.194634,-21.807017,7,110,1,128
-46.847412,-23.353293,7,100,1,13
-48.171629,-24.776433,7,40,1,199
-46.510555,-24.033645,7,60,1,55
-46.290205,-23.913854,7,80,1,330
-46.276880,-23.906409,7,60,1,193
-46.601129,-23.738546,7,60,1,151
-45.865346,-23.757852,7,40,1,83
-45.835254,-23.274024,7,120,1,235
-46.584544,-23.190683,7,60,1,21
-46.572700,-23.426285,7,80,1,324
-46.565630,-23.099860,7,80,1,267
-46.865851,-23.504634,7,100,1,270
-46.302560,-23.569580,7,40,1,192
-46.467932,-23.767066,7,30,1,52
-47.330530,-23.310414,7,110,1,346
-46.179388,-23.580556,7,50,1,159
-46.435491,-23.922063,7,70,1,324
-46.720657,-21.949173,7,30,2,42
-50.787305,-22.903210,7,40,1,96
-48.066260,-23.611950,7,40,1,65
-47.293204,-23.407465,7,120,1,99
-47.032307,-22.797811,7,90,1,4
-47.090200,-23.010900,7,120,1,128
-45.291360,-22.891750,7,60,1,234
-51.046228,-21.688549,7,40,1,308
-50.537022,-21.927873,7,40,1,140
-51.525066,-21.474757,7,40,1,290
-46.820586,-23.500860,7,100,1,27
-46.755875,-22.692496,7,60,1,2
-49.903580,-22.978367,7,40,1,185
-49.537002,-22.810185,7,60,1,222
-48.869376,-22.954634,7,60,1,110
-47.046785,-23.458677,7,120,1,116
-48.440687,-23.138192,7,120,1,283
-48.481603,-22.872939,7,80,1,331
-45.279354,-23.566157,7,60,1,82
-45.935018,-23.250011,7,60,1,55
-47.922033,-21.167063,7,110,1,99
-47.759639,-21.229520,7,90,1,182
-49.422356,-20.822486,7,90,1,102
-47.601721,-21.684296,7,110,1,341
-48.550294,-20.652565,7,110,1,340
-46.489540,-23.473994,7,120,1,101
-46.009089,-23.297506,7,60,1,233
-46.311010,-23.401534,7,60,1,259
-48.310508,-23.959506,7,40,1,213
-48.859658,-23.973460,7,40,1,294
-49.327831,-24.096869,7,40,1,88
-47.002311,-22.114308,7,110,1,176
-47.388297,-22.812021,7,120,1,316
-47.285365,-22.734182,7,100,1,297
-46.124832,-23.236857,7,110,1,326
-47.785136,-20.006933,7,110,1,172
-45.456451,-23.818615,7,40,1,115
-49.851557,-22.930924,7,60,1,260
-45.734865,-23.319687,7,80,2,58
-45.428140,-23.605705,7,60,1,336
-45.233043,-22.858292,7,60,1,220
-44.860142,-22.560351,7,60,1,240
-47.550396,-23.510223,7,110,1,109
-47.131702,-23.258429,7,100,1,315
-48.331239,-21.293400,7,90,1,159
-46.057957,-23.794999,7,40,1,1
-46.791165,-23.586842,7,60,1,238
-46.135815,-23.369980,7,120,1,227
-47.142719,-22.715634,7,100,1,355
-47.419492,-20.564392,7,60,1,225
-50.413129,-22.637936,7,60,1,274
-48.997757,-21.151458,7,110,1,129
-48.271286,-24.928620,7,40,1,241
-47.814310,-24.457167,7,40,1,213
-47.178133,-24.030032,7,40,1,235
-46.862619,-23.689818,7,60,1,204
-48.170874,-24.776508,7,40,1,3
-50.348128,-20.640964,7,100,0,88
-49.936884,-21.220800,7,80,1,32
-46.784482,-24.176833,7,60,1,241
-47.439141,-22.018020,7,60,1,162
-46.141314,-23.334261,7,60,1,241
-45.697595,-23.106565,7,60,1,56
-46.432052,-22.917410,7,60,1,63
-47.880233,-20.650364,7,40,1,179
-49.968918,-22.227939,7,40,1,18
-47.669849,-21.026479,7,40,1,22
-47.394319,-22.517190,7,100,1,163
-47.568078,-22.438606,7,90,1,150
-47.703403,-22.261019,7,110,1,4
-48.136065,-22.268781,7,110,1,280
-46.750801,-23.465601,7,120,1,338
-51.595777,-20.777403,7,40,1,285
-50.572769,-20.254661,7,60,1,104
-51.376888,-22.173362,7,60,1,113
-48.801199,-21.546148,7,40,1,79
-51.814503,-21.903295,7,60,1,111
-52.098755,-21.808924,7,60,1,300
-51.931865,-22.138208,7,40,1,11
-50.863762,-21.213152,7,40,1,107
-51.301538,-20.935714,7,40,1,304
-45.174124,-22.873263,7,40,1,158
-48.583367,-22.303153,7,110,1,86
-45.517527,-23.556982,7,60,1,94
-47.599894,-22.722238,7,110,1,276
-47.155980,-23.064158,7,110,1,223
-50.419413,-21.255320,7,40,1,133
-49.763090,-21.685417,7,60,1,130
-50.084846,-21.475187,7,60,1,120
-49.432967,-21.998521,7,60,1,139
-49.045436,-22.347543,7,80,1,165
-48.907807,-22.511535,7,40,1,293
-49.787587,-21.629124,7,80,1,184
-49.923749,-22.267910,7,40,1,175
-48.939757,-23.130101,7,30,1,190
-47.759422,-21.229517,7,90,1,2
-48.440799,-23.138562,7,120,1,103
-45.291301,-22.891821,7,60,1,54
-48.869269,-22.954284,7,60,1,290
-48.997613,-21.151290,7,110,1,309
-49.971836,-20.409284,7,60,1,120
-47.602080,-21.684373,7,110,1,161
-46.847524,-23.353268,7,100,1,195
-46.751179,-23.465687,7,120,1,158
-47.060322,-21.773285,7,40,1,270
-47.394105,-22.517123,7,100,1,343
-48.194489,-21.806845,7,110,1,308
-47.089961,-23.010606,7,120,1,308
-48.331100,-21.293363,7,90,1,339
-48.271158,-24.928785,7,40,1,61
-51.376823,-22.173212,7,60,1,293
-50.899703,-20.620330,7,100,1,80
-46.493539,-23.869206,7,60,1,152
-47.142859,-22.715636,7,100,1,175
-46.613721,-23.776378,7,100,1,61
-46.613646,-23.775771,7,100,1,240
-47.032543,-22.797779,7,90,1,184
-47.388491,-22.812162,7,120,1,136
-47.285470,-22.734340,7,100,1,117
-48.136097,-22.268898,7,110,1,100
