-46.783572,-23.584042,5,90,1,84
-47.475069,-23.500039,5,60,1,65
-46.543567,-23.615618,5,60,1,168
-46.536680,-23.667854,5,60,1,54
-46.378264,-23.696451,5,80,1,205
-46.395778,-23.713123,5,80,1,52
-47.075257,-22.875365,5,60,1,225
-46.565819,-23.656723,5,40,2,148
-46.538480,-23.658344,5,60,1,54
-46.561348,-23.711824,5,90,1,0
-46.552974,-23.658628,5,60,1,58
-46.542991,-23.733605,5,60,1,134
-46.547591,-23.667443,5,50,1,64
-45.979684,-23.281940,5,60,1,327
-46.562663,-23.667367,5,50,2,270
-46.576482,-23.650782,5,60,1,308
-49.356584,-20.810209,5,80,1,186
-46.576324,-23.724187,5,40,1,270
-46.571989,-23.725326,5,40,1,270
-46.745651,-24.157488,5,80,1,62
-46.536126,-23.634658,5,60,1,335
-46.539153,-23.628515,5,60,1,335
-46.534902,-23.660678,5,50,1,295
-46.041260,-23.769500,5,80,2,50
-46.169389,-23.596226,5,80,1,157
-47.832691,-21.143067,5,60,1,163
-46.590517,-23.663158,5,70,1,296
-47.426288,-23.483105,5,60,1,43
-47.489829,-23.529307,5,60,1,168
-46.503785,-23.655046,5,60,1,291
-46.503265,-23.655735,5,60,1,111
-46.547609,-23.607006,5,60,1,148
-47.138839,-22.767127,5,80,1,330
-47.326207,-23.361451,5,110,1,183
-47.254045,-23.149480,5,110,1,37
-46.963708,-23.515456,5,120,1,118
-46.546177,-23.688653,5,40,2,22
-47.185130,-23.085206,5,60,1,289
-47.770113,-21.207949,5,60,1,22
-46.584104,-23.649822,5,40,1,345
-47.033457,-22.997106,5,100,1,328
-47.006834,-22.621017,5,110,1,1
-46.485546,-23.630260,5,60,1,196
-46.558752,-24.059707,5,80,1,239
-46.570369,-23.699311,5,40,1,94
-45.994115,-23.311437,5,60,1,258
-46.563903,-23.670869,5,60,1,79
-46.552279,-23.730905,5,60,1,191
-46.270571,-23.979270,5,60,1,128
-47.055706,-22.962088,5,100,1,151
-50.438597,-21.230372,5,60,1,203
-50.437019,-21.225073,5,60,1,2
-50.437459,-21.220205,5,60,1,355
-47.001865,-23.475713,5,120,1,307
-47.057248,-23.449759,5,120,1,325
-49.109606,-22.259520,5,110,1,130
-47.196912,-23.067808,5,60,1,270
-46.235234,-23.478925,5,80,1,120
-46.610986,-23.659651,5,40,2,247
-46.604336,-23.659834,5,60,1,33
-46.562025,-24.061468,5,80,1,239
-46.716959,-24.142577,5,80,1,60
-46.576441,-23.657580,5,90,1,339
-46.582361,-23.646839,5,70,1,332
-46.551582,-23.725090,5,90,1,138
-46.770630,-24.170389,5,80,1,62
-49.385570,-20.773684,5,60,1,183
-46.566436,-23.683986,5,90,1,344
-46.566887,-23.684574,5,90,1,163
-46.856184,-23.116712,5,80,1,244
-49.057104,-22.309504,5,80,1,327
-49.047708,-22.339252,5,80,1,345
-49.061669,-22.310587,5,60,1,260
-46.853986,-23.316671,5,100,1,315
-46.869682,-23.274071,5,100,1,45
-46.569269,-23.159614,5,50,1,47
-46.556488,-23.105847,5,40,1,38
-46.552896,-23.100423,5,50,1,228
-46.567788,-23.119847,5,40,1,328
-50.412632,-21.209274,5,60,1,115
-46.858446,-23.301440,5,100,1,132
-47.894470,-22.004147,5,60,1,106
-45.910475,-23.238978,5,50,1,209
-50.483535,-21.955837,5,100,1,281
-46.572095,-23.660966,5,40,1,267
-47.661202,-22.801434,5,110,1,20
-46.715194,-21.937794,5,30,1,352
-47.813068,-21.284456,5,80,1,153
-47.818912,-21.235516,5,90,1,189
-47.890761,-22.029235,5,50,1,178
-48.529816,-22.822484,5,110,1,350
-48.549442,-22.790838,5,110,1,337
-48.562518,-22.769089,5,110,1,330
-48.220131,-21.825917,5,100,1,234
-49.365402,-20.804342,5,60,1,80
-47.911183,-22.015889,5,60,1,235
-47.906796,-22.011833,5,60,1,20
-46.565906,-23.726620,5,60,1,232
-46.565151,-23.726467,5,60,1,53
-49.262521,-22.150930,5,110,1,308
-46.601173,-23.682069,5,60,1,250
-46.601079,-23.682216,5,60,1,45
-50.939741,-21.948772,5,100,1,53
-46.570170,-23.727358,5,40,2,180
-46.548903,-23.715493,5,40,1,1
-46.547425,-23.686798,5,60,1,10
-46.547613,-23.686478,5,60,1,178
-46.543005,-23.722271,5,60,1,264
-50.041994,-20.698570,5,100,1,298
-46.985137,-23.155788,5,70,2,130
-46.517482,-23.659972,5,60,1,139
-50.049250,-22.160799,5,100,1,262
-48.809021,-22.586385,5,50,1,140
-48.806660,-22.586457,5,40,1,321
-48.806162,-22.603274,5,40,1,19
-48.800389,-22.613495,5,50,1,327
-46.582420,-23.667048,5,70,1,116
-46.584593,-23.665914,5,70,1,296
-48.359026,-23.528234,5,100,1,274
-48.094977,-23.603940,5,100,1,322
-48.940714,-23.134149,5,100,1,16
-48.258750,-21.852393,5,100,1,233
-47.584786,-22.723916,5,110,2,95
-45.913725,-23.244730,5,50,1,26
-45.919359,-23.249959,5,60,1,11
-46.578987,-23.715567,5,40,2,178
-46.564167,-23.710317,5,60,1,225
-46.570370,-23.720472,5,40,1,269
-47.054328,-22.881791,5,60,1,257
-46.193521,-23.532461,5,50,1,358
-46.965619,-22.356846,5,110,1,51
-46.978494,-22.415760,5,110,1,200
-50.129714,-20.341327,5,80,1,112
-47.392380,-22.273897,5,110,1,187
-47.391034,-22.238007,5,110,1,180
-47.633505,-24.325123,5,40,1,132
-46.543219,-23.615402,5,60,1,348
-46.542244,-23.621561,5,60,1,169
-47.158117,-22.685035,5,100,1,340
-48.760119,-22.331337,5,110,1,79
-45.900042,-23.206283,5,50,1,44
-51.464971,-21.482660,5,100,1,279
-51.416836,-21.502543,5,100,2,120
-46.510459,-23.802318,5,110,1,173
-48.789446,-22.597089,5,50,1,146
-45.014263,-22.685947,5,110,1,232
-46.577112,-23.700486,5,60,1,347
-46.962695,-22.320855,5,110,1,310
-46.988450,-22.179219,5,110,1,348
-46.349980,-23.477228,5,60,1,60
-47.119618,-22.807101,5,80,1,111
-46.862707,-23.046462,5,80,0,61
-46.564685,-23.707299,5,40,2,89
-45.991774,-23.313087,5,60,1,45
-46.523591,-23.621475,5,50,1,0
-47.095578,-22.915996,5,50,1,0
-45.919375,-23.231610,5,50,1,316
-47.463488,-23.483284,5,50,1,246
-46.653621,-24.109802,5,80,1,60
-47.055955,-22.864802,5,60,1,316
-47.075161,-22.875552,5,60,1,45
-47.327111,-23.276971,5,110,1,10
