-47.549605,-24.706900,14,0,1,91
-47.325979,-24.157957,14,0,1,25
-49.227474,-24.090737,14,0,1,70
-46.287972,-23.989418,14,0,1,320
-46.463695,-23.939430,14,0,1,346
-48.575044,-23.938636,14,0,1,100
-46.302128,-23.894869,14,0,1,334
-48.242230,-23.873806,14,0,1,44
-46.144971,-23.855198,14,0,1,162
-46.582595,-23.820744,14,0,1,165
-45.398679,-23.809082,14,0,1,132
-46.519599,-23.789249,14,0,1,134
-46.914159,-23.787612,14,0,1,185
-46.592681,-23.764068,14,0,1,70
-46.611109,-23.681704,14,0,1,139
-46.812776,-23.599989,14,0,1,193
-47.038822,-23.599559,14,0,1,286
-46.810590,-23.594984,14,0,1,19
-46.809833,-23.588455,14,0,1,199
-46.819176,-23.564448,14,0,1,351
-47.777811,-23.552896,14,0,1,83
-46.820411,-23.552048,14,0,1,168
-46.940837,-23.518048,14,0,1,264
-46.813737,-23.517980,14,0,1,27
-46.801524,-23.512298,14,0,1,290
-46.801254,-23.511705,14,0,1,291
-46.817285,-23.510294,14,0,1,100
-47.563334,-23.510231,14,0,1,258
-46.817251,-23.509650,14,0,1,100
-47.278816,-23.509422,14,0,1,160
-46.823224,-23.508114,14,0,1,261
-47.967944,-23.470872,14,0,1,220
-46.368911,-23.466389,14,0,1,102
-46.368789,-23.465987,14,0,1,288
-46.785285,-23.456199,14,0,1,138
-46.786256,-23.452283,14,0,1,345
-46.782739,-23.448011,14,0,1,231
-46.758282,-23.439494,14,0,1,152
-47.937949,-23.434875,14,0,1,45
-46.760229,-23.427001,14,0,1,355
-46.798903,-23.418227,14,0,1,301
-46.737475,-23.416810,14,0,1,57
-46.360969,-23.413348,14,0,1,72
-47.342005,-23.411348,14,0,1,215
-47.301580,-23.406485,14,0,1,103
-47.004034,-23.403740,14,0,1,15
-46.153836,-23.384313,14,0,1,67
-46.813250,-23.347188,14,0,1,137
-46.150205,-23.338915,14,0,1,241
-46.577383,-23.330279,14,0,1,165
-46.823289,-23.322909,14,0,1,358
-47.643797,-23.313788,14,0,1,125
-46.025037,-23.302429,14,0,1,74
-46.025513,-23.302065,14,0,1,259
-46.007321,-23.296378,14,0,1,235
-45.860751,-23.283323,14,0,1,231
-48.085943,-23.246080,14,0,1,98
-47.042553,-23.235378,14,0,1,51
-47.562683,-23.227423,14,0,1,257
-46.181499,-23.198505,14,0,1,109
-45.697891,-23.155977,14,0,1,41
-46.626171,-23.094475,14,0,1,133
-48.514861,-23.082486,14,0,1,304
-47.154728,-23.063258,14,0,1,45
-47.154930,-23.063078,14,0,1,225
-47.044841,-23.058094,14,0,1,134
-47.044275,-23.057611,14,0,1,312
-47.041337,-23.056707,14,0,1,124
-47.146637,-23.055690,14,0,1,224
-47.147108,-23.055024,14,0,1,245
-47.018738,-23.020322,14,0,1,149
-47.023080,-23.012968,14,0,1,330
-46.860010,-22.953968,14,0,1,124
-45.360584,-22.930475,14,0,1,63
-45.360839,-22.930174,14,0,1,242
-47.708925,-22.910115,14,0,1,215
-46.424531,-22.908821,14,0,1,24
-49.144554,-22.875208,14,0,1,117
-47.300662,-22.857788,14,0,1,104
-47.300531,-22.857253,14,0,1,283
-48.516769,-22.838090,14,0,1,137
-47.021734,-22.771148,14,0,1,9
-47.239224,-22.771013,14,0,1,134
-48.688536,-22.675681,14,0,1,311
-47.518956,-22.654407,14,0,1,40
-47.460301,-22.555772,14,0,1,347
-47.582373,-22.544267,14,0,1,356
-47.433738,-22.530393,14,0,1,317
-47.397746,-22.510048,14,0,1,164
-46.902045,-22.456634,14,0,1,266
-47.620522,-22.373984,14,0,1,136
-47.481631,-22.372945,14,0,1,286
-47.216678,-22.368217,14,0,1,266
-48.725494,-22.318400,14,0,1,54
-47.902516,-22.263671,14,0,1,259
-48.243734,-22.255842,14,0,1,320
-46.813493,-22.252258,14,0,1,223
-47.390036,-22.249734,14,0,1,356
-47.882347,-22.176466,14,0,1,337
-49.239635,-22.167242,14,0,1,308
-46.991780,-22.163512,14,0,1,351
-47.807848,-22.128882,14,0,1,332
-51.599870,-22.020720,14,0,1,300
-46.850603,-22.014032,14,0,1,69
-46.850644,-22.013908,14,0,1,251
-47.459317,-21.957894,14,0,1,344
-46.841415,-21.948299,14,0,1,338
-46.696363,-21.930466,14,0,1,0
-47.051831,-21.918956,14,0,1,171
-47.535828,-21.869498,14,0,1,237
-52.024829,-21.846765,14,0,1,300
-47.193315,-21.807949,14,0,1,88
-48.261529,-21.752912,14,0,1,313
-46.946992,-21.705679,14,0,1,36
-48.248054,-21.666693,14,0,1,129
-47.608844,-21.658392,14,0,1,352
-47.047755,-21.640821,14,0,1,17
-49.852805,-21.621957,14,0,1,307
-47.948626,-21.571815,14,0,1,15
-48.332781,-21.557626,14,0,1,182
-48.788042,-21.543789,14,0,1,79
-50.195059,-21.415856,14,0,1,120
-47.664105,-21.414335,14,0,1,326
-48.731576,-21.383234,14,0,1,123
-48.556594,-21.249401,14,0,1,305
-48.233774,-21.229474,14,0,1,52
-50.733709,-21.209890,14,0,1,277
-47.914447,-21.167188,14,0,1,90
-47.914465,-21.166837,14,0,1,269
-48.389828,-21.126349,14,0,1,343
-49.105169,-21.068205,14,0,1,132
-48.708703,-21.065434,14,0,1,79
-48.176876,-21.009315,14,0,1,128
-47.633282,-20.943021,14,0,1,22
-47.633784,-20.942846,14,0,1,203
-47.895332,-20.850914,14,0,1,5
-51.504208,-20.830664,14,0,1,299
-47.506028,-20.714182,14,0,1,22
-48.536961,-20.688725,14,0,1,341
-49.318141,-20.589686,14,0,1,161
-47.813584,-20.380193,14,0,1,4
-46.579517,-23.325270,14,0,1,324
-45.860564,-23.283525,14,0,1,50
-47.460773,-22.555707,14,0,1,167
-47.397124,-22.509829,14,0,1,338
-47.238634,-22.770657,14,0,1,315
-47.621939,-22.372305,14,0,1,317
-46.913590,-23.787715,14,0,1,15
-46.799115,-23.418555,14,0,1,122
-46.799415,-23.419035,14,0,1,130
-48.242350,-23.873685,14,0,1,230
-47.938056,-23.434766,14,0,1,206
-47.643565,-23.313458,14,0,1,306
-48.725579,-22.318150,14,0,1,233
-49.227104,-24.090467,14,0,1,249
-48.574765,-23.938552,14,0,1,282
-47.249886,-22.489093,14,0,1,264
-47.249881,-22.489190,14,0,1,83
-48.822992,-22.980787,14,0,1,217
-48.822850,-22.980905,14,0,1,42
-51.504286,-20.830815,14,0,1,119
